Text,Media,GPE
"The most beautiful peacock is here! A Chinese mother from Jiuquan, northwest China's Gansu province, turns vegetable into an artwork.",PDChina,China
"As of Thursday, China's national carbon market, also the world’s largest, saw its total turnover exceeding 10 billion yuan (about $1.43 billion) and reported a trading volume of 223 million tonnes since it started operation last July: Shanghai Environment and Energy Exchange",PDChina,China
"China decided to take countermeasures and sanction two individuals -- Miles Maochun Yu and Todd Stein -- in response to the U.S. sanctions against two Chinese officials on Dec. 9 over alleged human rights issues related to Tibet, effective on Friday: the Foreign Ministry.",PDChina,China
"Southwest China's will strive to build its Lhasa, Xigaze, and Shannan into waste-free cities by 2025, according to regional authorities. Waste-free cities aim to achieve minimum production, optimized utilization, and safe disposal of municipal solid waste.",PDChina,China
"Nature surely has deft hands, sculpting the giant rock on a mountain in Jinhua, east China's Zhejiang Province, into a unique figure of being heavy at the top and light at the bottom.",PDChina,China
"The new-type CR200J Fuxing bullet train departed Friday from Chengdu for Panzhihua, both in southwest China's Sichuan Province, marking its debut. The new-type train has 9 carriages with a design speed of 160kph.",PDChina,China
"A rail-sea intermodal train, carrying 265 tonnes of raw sugar from , on Wednesday arrived in Lanzhou New Area, northwest China's Gansu Province. It is the first time raw sugar from India has entered Gansu through the New International Land-Sea Trade Corridor.",PDChina,China
"As the wetland environment of Jinzhou, northeast China's Liaoning Province, is getting better in recent years, lots of swans choose to fly here to spend winter.",PDChina,China
"The Lushui Lake, where the water possesses the same sapphire hue as the blue sky, catches visitors' eyes with hundreds of floating islands in Chibi, central China's Hubei Province.",PDChina,China
"Designed in the shape of two shells, Grand Theater is the only opera house built on an island in China.",PDChina,China
In video: Appreciate the stunning scenery of the Earth from China's Tiangong space station.,PDChina,China
"The new Chengdu-Kunming railway in southwest China will start all-line operation on Dec 26 with the Emei-Mianning section of the railway opening to traffic. With a design speed of 160 kph, the 915-km railway will cut the travel time between Chengdu and Kunming to 7.5 hours.",PDChina,China
"China's 2023 national graduate school entrance exam kicked off on Saturday, with 4.74 million applicants signing up for the exam.",PDChina,China
"Aerial view of Tiantishan Grottoes in Wuwei City, northwest China's Gansu Province. Tiantishan Grottoes are believed to be built as early as 1,600 years ago.",PDChina,China
"China's non-financial outbound direct investment () reached 687.86 billion yuan in the first 11 months of the year, up 7.4% YoY, according to the Ministry of Commerce. In U.S. dollar terms, the ODI rose 3.6% to 102.66 billion dollars.",PDChina,China
"President Xi Jinping on Saturday wrote back to the artists of the China Oriental Performing Arts Group, encouraging them to pursue people-centered cultural creation and production.",PDChina,China
"People of China's Miao ethnic group in southwest China's Province celebrated ""Gu Zang"" festival on Friday. As an important festival for the Miao people to offer sacrifice to their ancestors, ""Gu Zang"" festival was listed as China's intangible cultural heritage in 2006.",PDChina,China
"Time for some winter fun! At Zoological and Botanical Garden of Changchun, northeast China's Jilin Province, Siberian tigers are having a good time frolicking on the snowy ground.",PDChina,China
"The value of China's foreign contracted projects, with focus on the transport, construction, power engineering and petrochemical sectors, totaled 1.31 trillion yuan (about US$188 billion) in the first 11 months of this year, up 0.6% YoY, according to the Ministry of Commerce.",PDChina,China
"The mountain at the back of Jinji Ridge in Lechang City, south China's Guangdong Province, stands like a natural barrier.",PDChina,China
"The number of cities in China with the capability to offer gigabit 5G and optical fiber services reached 110 by the end of Oct, according to the MIIT. In terms of regional distribution, 41 of these cities are in east China, 29 in the central region and 40 in the country's west.",PDChina,China
"President Xi Jinping has called for enhanced efforts to build up China's strength in agriculture and do a good job in work on agriculture and rural areas, while addressing the annual central rural work conference held from Friday to Saturday in Beijing.",PDChina,China
"Check out the enchanting snow scenery of Mount Longtou in Hanzhong, northwest China's Shaanxi Province.",PDChina,China
"Sulige Gas Field of Changqing Oilfield, China's largest uncompartmentalized gas field, has seen its output this year reaching 30.04 billion cubic meters as of December 26, making it the country's first gas field with an annual output of over 30 billion cubic meters.",PDChina,China
"Fun time in the vegetable field! Farmers in southwest China's Yunnan Province use a small ""train"" to transport vegetables more quickly and conveniently.",PDChina,China
China's first homegrown large passenger aircraft on Monday started to undergo 100 hours of empty aircraft verification test flights. The aircraft is expected to be put into commercial use as early as the spring of 2023.,PDChina,China
"A 91-km high-speed railway line linking Changde and Yiyang in central China's Hunan Province entered operation on Monday. With a designed speed of 350 km per hour, the railway has slashed the travel time between Changde and Changsha, the provincial capital, to 59 minutes.",PDChina,China
The road to southwest China's Chengdu was momentarily blocked due to a fight between two rams.,PDChina,China
"The new Chengdu-Kunming railway in southwest China officially kicked off operation on Dec 26 with the Emei-Mianning section of the railway opening to traffic. With a design speed of 160 kph, the 915-km railway will cut the travel time between Chengdu and Kunming to 7.5 hours.",PDChina,China
"With an average net energy output of nearly 90 mln kWh per year, the hydro-floating solar project at Sirindhorn Dam in NE Thailand, co-developed by Thailand & China, provides low-cost, highly stable, eco-friendly energy to power up the country’s move toward a low-carbon society.",PDChina,China
"A floating sea of clouds gently sweeps through the peaks from one direction to another, creating an otherworldly hazy scene on Daheishan Mountain in Dalian, northeast China's Liaoning Province.",PDChina,China
"PLA Eastern Theater Command Sunday organized joint combat-readiness security patrols and exercises in the waters and airspace around Taiwan Island, a firm response to the escalation of collusion between the U.S. and China's Taiwan region, said a PLA spokesperson.",PDChina,China
"China's financial institutions saw their combined assets increase 10.1% year on year to 413.46 trillion yuan (about $59.23 trillion) by the end of Q3, data from the People's Bank of China showed.",PDChina,China
": China will resume processing Chinese citizens' applications for ordinary passports for tourism and visits abroad from January 8, 2023, said the National Immigration Administration.",PDChina,China
"The frozen waterfalls at Yuntai Mountain form a stunning winter scene in Jiaozuo, C China's Henan.",PDChina,China
"Rime in Jilin City, one of China's natural spectacles, turned the Songhua riverbank into a world of white.",PDChina,China
"14 tombs, dating back from the Eastern Han Dynasty (25-220) to Ming Dynasty (1368-1644), were unearthed in C China's Hunan. More than 150 burial objects, including pottery, ironware, bronze ware, and stone ornaments, were found in the tombs.",PDChina,China
The Chinese and Russian navies have concluded a 7-day joint naval exercise in the East China Sea on Tuesday. The drill is the 11th of its kind since 2012.,PDChina,China
"Observations made using China's Five-hundred-meter Aperture Spherical Telescope (FAST), the world's largest single-dish telescope, have unearthed circular polarization of 2 active repeating fast radio bursts (FRBs). A Chinese team reported the research in Science Bulletin Monday.",PDChina,China
China on Tuesday successfully sent Gaofen-11 04 satellite via the Long March-4B rocket into the preset orbit from Taiyuan Satellite Launch Center. It was the 457th flight mission of the Long March rocket series.,PDChina,China
Sheep feeding can be so romantic! A herdsman from north China's Inner Mongolia Autonomous Region artfully fashioned a heart shape out of hay.,PDChina,China
"Chinese tech giant Baidu said Mon that it is expanding commercial operation area & service time of its self-driving taxi service ""Apollo Go"" in Wuhan. It plans to add 200 autonomous cars across China in 2023, aiming to build world's largest autonomous ride-hailing service area.",PDChina,China
"Meet Wabu Lake Bridge glittering in the sunlight: The 3.04-km-long bridge connecting the east and west sides of Wabu Lake has brought much convenience to locals in Shouxian County, east China's Anhui Province.",PDChina,China
"The annual natural gas output of Changqing Oilfield exceeded 50 billion m3 as of Tuesday, making it China's first super-large natural gas production area with an annual output of 50 billion m3. The oilfield has put 2,338 gas wells into operation this year.",PDChina,China
"Covering an area of 250,000 m2, the Wang Family Compound located in north China's Shanxi province is the epitome of residential buildings in the Qing Dynasty. It took more than 300 years to build and has been included in the preparatory list of China's world cultural heritage.",PDChina,China
"Profits of China's major industrial firms declined 3.6% YoY to about 7.72 trillion yuan ($1.11 trillion) in the first 11 months of the year, data from the National Bureau of Statistics showed Tuesday.",PDChina,China
"Southwest China's Tibet vowed to expand the free coverage of vaccines to teenage girls aged 13 to 14 in the next three years, said a local press briefing on Monday.",PDChina,China
"China's in 2021 was revised to 114.92 trillion yuan (about $16.51 trillion), up 8.4% from a year earlier and representing a 556.7 billion yuan increase from the preliminary calculation, data from the National Bureau of Statistics showed on Tuesday.",PDChina,China
"Kongtong Mountain, which is located in Pingliang City, northwest China's Gansu Province, was a fortress on the ancient Silk Road. With a main peak of 2,123 meters above sea level, it has been known as ""the first mountain of Taoism in China”.",PDChina,China
"China will downgrade management of from Class A to Class B and cancel quarantine requirement for international arrivals starting from January 8, 2023, the National Health Commission announced on Monday.",PDChina,China
China’s Hong Kong SAR announced on Wednesday that all social distancing measures will be lifted from Thursday.,PDChina,China
": The US will require all travelers from China age 2 and older to submit a negative COVID test two days before departure starting Jan. 5, said health officials.",PDChina,China
In pics: Winter ice fishing is in full swing on Chagan Lake in NE China's Jilin Province.,PDChina,China
"A long Thousand Fingers banana tree has gone viral in Xishuangbanna, SW China's Yunnan. This variety of banana tree mainly grows in Southeast Asia.",PDChina,China
"In pics: Glauber salt formed on a pink salt lake due to the low temperatures in Yuncheng City, N China's Shanxi Province.",PDChina,China
"Golden pheasants were seen in Pingdingshan, C China's Henan. Their bright heads, red feathers, and long tails make them one of the most beautiful birds worldwide.",PDChina,China
"One person was killed on Wednesday, after over 200 vehicles were involved in a pile-up due to extremely foggy conditions on a bridge in C China's Zhengzhou City, local authority said.",PDChina,China
How to get health checks done in space? China's crew has taken blood tests to keep track of their body conditions after living in orbit for nearly one month. Collecting blood samples in a microgravity environment is not easy. See how they did it!,PDChina,China
"China's social logistics rose 3.4% year on year to 301.9 trillion yuan (about $43.29 trillion) in the first 11 months of this year, said the China Federation of Logistics and Purchasing.",PDChina,China
"Workers collected ice from a river in Harbin, capital of northeast China's Heilongjiang Province. Every winter, ice cubes collected from the frozen river will be used in the decoration of the Harbin Ice and Snow World.",PDChina,China
"Drilling of the Yuanshen 1 vertical well has been completed at a depth of 8,866 meters in the Sichuan Basin in southwest China, marking the deepest vertical well in the basin, Sinopec said on Wednesday.",PDChina,China
"""Fire phoenix"" flies in sky: A man made a phoenix kite controlled by a drone, and flew it in the sky in Shangqiu, central China's Henan Province, on Sunday.",PDChina,China
"Enjoy the festivity! The Yuquanshan Forest Park decorated by countless fancy lanterns emits a mesmerizing glamour of vibrant colors under the night sky in Taiyuan, north China's Shanxi Province.",PDChina,China
"A team of 6 Chinese experts arrived in the Nepali capital Kathmandu on Tuesday for the feasibility study of the China-Nepal cross-border railway, a move described by the Nepali side as a new step for the project.",PDChina,China
"The Xin'an-Yichuan Expressway in central China's Henan Province opened to traffic on Monday. With a design speed of 100 kilometers per hour, the 81-km expressway is an important part of the expressway network in Henan Province.",PDChina,China
"Jiayu Pass, in northwest China's Gansu Province, appears to be more solemn and magnificent when blanketed by snow. The pass is regarded as the western start of the in the Ming Dynasty (1368-1644).",PDChina,China
The China-aided renovation project of the National Theatre of Yangon was officially handed over to the Myanmar government on Tuesday. The upgrading work has made the theatre a modernized one of higher standards.,PDChina,China
"The largest photovoltaic supply project in SW China’s Tibet was connected to grid and began power generation Sun in Seni district of Nagqu. The plant at an altitude of 4,500m has an installed capacity of 120,000kW and can generate an average of 247 mln kWh of electricity annually",PDChina,China
"Fuman oilfield, China's largest ultra-deep oilfield, had so far produced 3.09 million tonnes of oil and gas equivalent in 2022, said the Tarim oilfield branch of PetroChina on Monday. The Fuman oilfield boasts more than 1 billion tonnes of oil and gas resources.",PDChina,China
"The China-developed oral antiviral agent VV116, a potent anti-COVID-19 drug, is proved to be as effective as Paxlovid in increasing the speed of clinical recovery, according to a study published in the New England Journal of Medicine.",PDChina,China
"A large group of horses galloped on the snow-covered land in NW China, forming a magnificent sight.",PDChina,China
Winter scenery of snow-capped and clouds-shrouded Mount Huashan in NW China's Shaanxi.,PDChina,China
"China has decided to adjust its tariff plan for 2023 and expand the number of tariff items, the Customs Tariff Commission said Thursday. The overall tariff level will drop from 7.4% to 7.3% for the year, it added.",PDChina,China
"Over 560 meters (1,855 ft) above a valley, the Beipanjiang Bridge in SW China is one of the world’s highest of its kind, spanning over 1,340 meters (about 4,400 ft).",PDChina,China
"Italy will make COVID-19 tests for passengers arriving from China mandatory, the country's health minister said Wednesday.",PDChina,China
"Imports and exports between China and other members totaled 11.8 trillion yuan (about $1.69 trillion) in the first 11 months of this year, up 7.9% year on year and accounting for 30.7% of China's foreign trade, said the Ministry of Commerce on Thursday.",PDChina,China
"A freight train loaded with 100 TEUs of goods departed from Shijiazhuang International Land Port in north China's Hebei on Thursday, marking the record 500th China-Europe freight train launched from the province in 2022.",PDChina,China
"Get ready to be wowed by the futuristic design of the Gangxia North Comprehensive Transport Hub in Shenzhen, south China's Guangdong. The transport hub is a four-line interchange station, connecting lines 2, 10, 11, and 14 of Shenzhen Metro.",PDChina,China
China on Thursday successfully sent Shiyan-10 02 satellite into the preset orbit via a Long March-3B from Xichang Satellite Launch Center. It was the 458th flight mission of the Long March rocket series.,PDChina,China
Yinchuan-Lanzhou High-speed Railway in northwest China on Thursday kicked off all-line operation. The railway spans 431 km in length and has a design speed of 250 km/h.,PDChina,China
"Check out the most eco-friendly refrigerator! With the help of nature, a local in north China's Inner Mongolia made himself a natural refrigerator step by step.",PDChina,China
"Hanshan Temple in Suzhou, east China's Jiangsu Province, boasts plentiful humanistic scenes and beautiful natural sights. On Dec 31st every year, it's a custom for local people and tourists to gather at the temple to listen to bell ringing for the coming new year.",PDChina,China
"The world’s first hydrogen-powered city train indigenously developed by China rolled off the production line in Chengdu of Sichuan Province on Wednesday. The zero-carbon train, with a maximum speed of 160 km/h, can run 600 km on one fueling.",PDChina,China
"The 1,220-meter-long Ganxi grand bridge in southwest China's Guizhou Province, part of Guiyang-Huangping Expressway, was completed and opened to traffic on Wednesday.",PDChina,China
"China will remove certain restrictions on international passenger flights from Jan. 8, 2023, to prudently resume the operation of the flights. Limits on the number of flights will no longer be applicable, the Civil Aviation Administration of China said on Wednesday.",PDChina,China
"Container throughput at China's ports went up 4.2% year on year in the first 11 months of 2022 to some 270 million twenty-foot equivalent units, data from the Ministry of Transport showed Wednesday.",PDChina,China
"The Qinshui coalbed methane field in north China's Shanxi Province, the largest of its kind in the country, produced 6 million cubic meters of gas on Tuesday, hitting a fresh daily high.",PDChina,China
"China's fixed-asset investment in the transport sector totaled 3.5 trillion yuan (about $502 billion) in the first 11 months of 2022, rising 5.8% year on year, data from the Ministry of Transport showed Wednesday.",PDChina,China
"A remarkable sight! A large group of ducks filled the roadway in Wenzhou, E China's Zhejiang.",PDChina,China
"China on Friday held a video meeting with the WHO and exchanged views on the current COVID-19 situation, treatment and vaccinations: China's National Health Commission",PDChina,China
"The UK will require travelers from China to provide negative Covid-19 test results before boarding, British media reported on Friday.",PDChina,China
"Bumper harvest! Over 100 tons of fish were caught in the first batch of winter fishing season at Haernao, NE China's Liaoning.",PDChina,China
"China on Friday granted conditional market approval for the import of Merck's COVID-19 treatment, Molnupiravir.",PDChina,China
"Flower-shaped ice crystals covered China's Sayram Lake, owning to Mother Nature, the real wonder creator.",PDChina,China
"Qin Gang, currently the Chinese ambassador to the US, was appointed as China's new foreign minister on Friday, replacing Wang Yi.",PDChina,China
"Chinese President Xi Jinping met with Russian President Vladimir Putin via video link on Friday, and said China and Russia should strengthen strategic coordination to bring more benefits to the two peoples and inject more stability into the world.",PDChina,China
"Serene and ethereal: Snow dressed up the Dongbai Mountain in Jinhua, east China's Zhejiang Province, in pure white.",PDChina,China
"Take a stroll among the towering trees to overlook the boundless green of nature in Xishuangbanna, southwest China's Yunnan Province.",PDChina,China
"The 14th , China's top legislature, will kick off its first annual session in Beijing on March 5, 2023; the first annual session of the 14th National Committee, the top political advisory body, has been suggested to start on March 4, 2023, in Beijing.",PDChina,China
"At the invitation of President Xi Jinping, Philippine President Ferdinand Romualdez Marcos Jr. will pay a state visit to China from January 3 to 5, 2023, Foreign Ministry spokesperson announced on Friday.",PDChina,China
"Cultural events were held in north China's on Friday to celebrate the , literally the eighth day of the 12th lunar month. People usually eat the Laba congee and make Laba garlic on this day.",PDChina,China
A new sea-rail freight train route linking Meishan and Chongqing in SW China and on New International Land-Sea Trade Corridor was launched Thursday as a fully loaded train departed from Meishan.,PDChina,China
"Construction of the world’s largest solar and wind power base in desert areas kicked off Wednesday in the Kubuqi Desert in China. Once completed, the 16 million kW base will be able to transfer about 40 billion kWh of electricity to the Beijing-Tianjin-Hebei region every year.",PDChina,China
"The white peacock spreads its tail, a symbol of good luck to whoever sees it, in Xishuangbanna, southwest China's Yunnan Province.",PDChina,China
"Archaeologists have found more than 300 tombs dating back around 4,500 years in the Suyang relics site in Luoyang, central China's Henan Province, which are of great significance to studying the burial system and social structure of prehistoric China.",PDChina,China
"Giant panda Yong Ming, currently living in Japan, will return to China with his twin daughters on February 22, 2023, Kyodo News reported Thursday. Yong Ming was sent to Japan in 1994 and is now 30 years old.",PDChina,China
"China has selected 49 candidate areas for building national parks, to better protect wildlife species and their habitats. The candidate sites cover an area of around 1.1 mln square kilometers and incorporate over 5,000 wild vertebrate species and 29,000 types of higher plants.",PDChina,China
"The 100th ARJ21 aircraft, China's first indigenously developed passenger jetliner, was delivered to its client Thursday. The 100 ARJ21 aircraft are operating on 316 flight routes, connecting 118 cities and safely carrying nearly 6 mln passengers to date, said COMAC. (file pic)",PDChina,China
